,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4
8010,-0.0012545778836162444,0.0001612276760473221,-0.0003540083127639567,-0.00021050387488988527,-0.00021435578887273434,-0.0012480069610561874,-3.090377053013147e-05,-0.0016670781082939355,-3.248030436225325e-05,0.0001372815392096538,0.0004090033901350892,-0.00032523043492498484,-0.0012208890317318328,4.0819651621857394e-05,-6.275299170132025e-05,6.467590991329991e-05,0.00022762784336615867,0.002682741060950017,-0.0030081425047440782,-0.005241469626392548,-0.011762394955730995,1.05848109039289e-06,-0.0008903544057587476,0.001085264684613019,-0.001990082197201749,-0.017065293028038768,-0.018116608440274528,-0.001858526041905861,-0.014820118784458219,0.00014003902615513693,-0.00029969467568056085,-3.40252716947963e-05,6.627932229700329e-05,-0.009100427689942688,-0.015412902345512217,0.0003203646685384828,0.0014438822642356783
8011,-0.0012473694302995383,-3.0759402337329266e-05,-0.0007852384059030267,-0.0001358514399422956,-0.0002452014924104636,-0.0006462947588685583,-8.694640030929334e-05,-0.00017107569117797764,6.432521913666514e-05,-0.0006724475493926244,-1.6878501628526054e-06,-0.00011463221715530236,-0.0001666908129118384,0.00034705478319665446,-0.00019665776441494786,-8.708986356699113e-05,0.0003090857074130361,0.001990734378438599,-0.0039034964592428866,-0.007822907775698695,-0.008263171874568797,0.00014107129420153766,-0.0002672637107510425,-0.00011639575735898693,-0.0002990443050900138,-0.020611907473163833,-0.020632278961323514,0.0014887392464637116,-0.020610189774500517,0.00010183050753160499,0.0004932417039526623,0.00012371750024613094,-9.332273718124889e-05,-0.005908702877544178,-0.013884018397657202,0.0018602186472465598,0.0006400630919961263
8012,-4.2797219066416087e-05,-0.00015565811510896214,-4.6659616248992355e-05,-0.0004559179314916637,-0.0004984661295505552,-9.711772989248849e-05,9.804314565069227e-06,-0.00029749467464474234,-7.901479266971932e-05,0.0017452951019125368,0.00034627421109083447,0.0007278439666455002,-3.555316119066836e-05,-0.00028236631459246003,-1.9318057651009936e-05,4.910359964317788e-05,-4.506747345051985e-05,0.0009571536629421966,-0.00432148972710517,-0.011599167372429895,-0.007610838794692729,1.8376701433833612e-05,0.0002991605575274064,5.573781575852522e-05,-0.0003984879654793389,-0.02026975986935819,-0.021105738463811582,0.0004587961636328428,-0.01891847887086139,-0.0005234035335403567,7.821757472508197e-05,-2.9196004810121878e-05,-6.36804276534054e-05,0.00012425906674858595,-0.017748547464725564,0.0008582589689952628,-0.0005246215791945987
8013,-0.0011538361252557163,0.0001938547531608486,-0.0027452653650349612,-0.0005664182903516709,-0.000522618962277193,-0.0007665704528335483,-0.00023523611938192947,-0.002361957105070663,3.1936814290624045e-05,0.001352762151509524,-0.0010943990974919872,0.0038945946683331093,0.001607759066294724,-0.00022312857123324816,-1.4684799728759937e-05,0.000578726368548815,-0.00015381280352206326,0.0033325328733189966,-0.0026200960108932725,-0.011674328390217854,-0.007925757000436228,0.00036187334965992083,-0.00042671864900815736,0.00019000434714447098,-0.0013141069513706797,-0.013761258237742977,-0.020085774788846416,0.001404547522640011,-0.019799510854063552,-0.0005897594768127111,-0.00011494161143976593,-0.0005427876877365628,0.0003320017598647006,-0.00926977183960844,-0.018082759551083048,0.0015247221726652528,0.001799625638911191
8014,-0.00149875716442087,-0.0005718630044915109,-0.0012704361691915722,-0.0002648005977001362,-9.954809793271195e-05,-0.0009564382691557203,0.00028516183393852135,-0.00019730726800238108,-0.00011276628686270183,0.0029355984983461293,-0.0014838987528734513,-0.0025438630913655886,0.0002606858453752154,-8.75374666065901e-05,2.7498683096686803e-05,-5.737330347377502e-05,0.00010900151246460357,0.005786288077360949,-0.0044779004289496995,-0.015428343888876652,-0.011768986469542142,-9.252052307906139e-06,0.0019684807578839044,-0.00021740376784388525,-0.0016544319048019441,-0.014256725090672264,-0.020478392054986517,0.001494224891648626,-0.013760667652531993,-0.00029174544508957066,1.2616407184396947e-05,-8.796527933251811e-05,-1.8508882106592302e-05,-0.0035948974085234404,-0.022030589819284307,0.003763509527004013,0.001136773184116463
8015,-0.00041275407934639164,-0.00022987012906620853,-0.00045926678217559426,-8.334494971980773e-05,-0.0006691667126142438,-2.7672188783376442e-05,0.00024704334665633126,-0.00022397423104848755,-2.5706855522003207e-05,0.0007281312432799795,0.00042702487155717395,-1.9122002413399304e-07,-0.00044423289082866645,6.570977808830049e-05,0.0001193372304745325,4.877549751345893e-07,-2.1640676034910124e-06,0.004854334101934607,-0.0026082212106363525,-0.009223156450413323,-0.006557323461359677,3.644860747347878e-05,0.00018154948241620684,8.483978386114576e-05,-0.0009278425765417817,-0.021181403518518587,-0.018129830153096313,-0.0010591602571851891,-0.018719275952025785,-0.000513807550790564,2.496181482759728e-05,0.0001042221302244175,-0.000230511632786754,-0.004866734220995568,-0.017925844903026397,-0.0006012953147486167,-0.001191898420511278
8016,-0.0006230533076450236,-0.0004818099999101836,-0.0005135105594915021,-0.00036631349804034947,6.364544504322137e-05,-0.0003157844091765593,-2.508600358851269e-05,-7.903882845614e-06,-1.896960699619648e-06,0.0005210829274922922,-4.6659162229237315e-05,-0.0014688014095493908,9.95877478271721e-05,-0.00012516362970927804,0.00044876898279956867,-1.5572750029000434e-05,0.00037411607937732266,0.0025389860292004108,-0.006071279278257863,-0.008355993505198665,-0.008698799129148635,4.705639924698855e-06,-3.6032905336471254e-05,0.0001500671458779836,-0.0009320017801170867,-0.02171668566394752,-0.017226208822200235,0.00010069416855306737,-0.018271665366676952,3.5655638688089466e-05,0.0005534628403256662,-3.1027504107138126e-05,-0.0001232504797129281,-0.004286943741123346,-0.015865496479285257,0.001279909639755109,-4.3024553451701435e-06
8017,-0.0009472857734848103,6.343088365004682e-05,-0.00021810372282440342,-0.0003122742714670791,-0.0006129101258314536,-0.0007960874160441257,2.859933204793701e-05,-0.0005193123549300575,-0.00014073416813820033,0.003349587390936599,0.0003274927473588233,-0.0028728561719375046,-0.0001746383517941776,-0.0008599471207708119,0.0001331869984278443,-8.165005080324318e-05,8.72897539132588e-05,0.004898958116051899,-0.006427421719126868,-0.0015223963462631213,-0.005612641761060028,-4.8585497812987884e-05,0.0005987803150977309,0.0019930009425540153,-0.0011238232797283355,-0.0212320216645215,-0.021417216240855245,-0.0004284731784719043,-0.017138046714535452,-0.0006273189525624445,8.792770774258778e-06,-0.0001296995927502084,-0.00011096131425195769,-0.008933349966440194,-0.017562166091132286,-0.002086699836266539,0.001006942849392848
8018,-0.0005867867516159694,-0.0005520747616537839,-0.000903248547013695,-0.0005840129878682402,-9.541351066824748e-05,0.00026079061043371134,0.0002797176929501192,-0.00024222490736671454,3.567604212245545e-05,-0.0004033419636349824,0.00014607804788587114,-0.00038892823329661117,-0.0010944718714260176,3.885783119282243e-05,7.914322185873482e-05,-0.00018622878647875244,0.0003136485402743937,0.002748383405269126,-0.009265275149276327,-0.008813919058787483,-0.007080678963781489,0.00011111813422758113,6.057452216434759e-06,0.0006205217810929748,-0.00019418767643704363,-0.019592250708083157,-0.01856854199101993,0.0003756120251879726,-0.017718272169683278,0.0003020360863107871,-6.263860278219591e-05,0.000517237915288811,9.952763949210438e-05,-0.004903361567606528,-0.017657219680453026,0.0021596877007201932,0.0013584226655075323
8019,-0.0003678743476242125,-0.0002731185906062227,-0.0006616253794830607,-3.892153346290152e-05,0.00012891331289817097,0.0006832342841274409,-0.00021516739419894104,-2.3425812153920365e-05,-5.2203121595083735e-06,-0.0004992519239506982,-0.00024618149987266886,0.0002844121746602487,-0.00019111034440963352,3.640723172187288e-05,-8.450430197020346e-05,1.8973439679635256e-05,0.0001711281150346627,0.007826963064435404,-0.004785971208281505,-0.005961213422803365,-0.00939161107458252,0.000709456335850215,-0.0004982632883669184,5.0663365497410006e-05,-0.00029470596918448406,-0.022077572405396498,-0.017554778733368342,-0.0003134086028633951,-0.018909186399541793,0.000143684602420155,0.0003680108307162321,-4.638990697759746e-06,-1.1433503823339494e-06,-0.009336615761567373,-0.019529382405356347,0.0001008911859632158,0.0013015947107730124
